BIOGUIDE_ID,name,partyName,chamber,state,district,startYear,imageUrl,url,websiteURL,address,phoneNumber,sponsoredLegislation,cosponsoredLegislation
F000475,"Finstad, Brad",Republican,House of Representatives,Minnesota,1.0,2022,https://www.congress.gov/img/member/f000475_200.jpg,https://api.congress.gov/v3/member/F000475?format=json,https://finstad.house.gov/,1605 Longworth House Office Building,(202) 225-2472,32.0,424
R000305,"Ross, Deborah K.",Democratic,House of Representatives,North Carolina,2.0,2021,https://www.congress.gov/img/member/r000305_200.jpg,https://api.congress.gov/v3/member/R000305?format=json,https://ross.house.gov,1221 Longworth House Office Building,(202) 225-3032,56.0,1239
R000103,"Rosendale, Matthew M.",Republican,House of Representatives,Montana,2.0,2021,https://www.congress.gov/img/member/r000103_200.jpg,https://api.congress.gov/v3/member/R000103?format=json,https://rosendale.house.gov,1023 Longworth House Office Building,(202) 225-3211,96.0,1032
M001136,"McClain, Lisa C.",Republican,House of Representatives,Michigan,9.0,2021,https://www.congress.gov/img/member/m001136_200.jpg,https://api.congress.gov/v3/member/M001136?format=json,https://mcclain.house.gov,444 Cannon House Office Building,(202) 225-2106,52.0,436
F000470,"Fischbach, Michelle",Republican,House of Representatives,Minnesota,7.0,2021,https://www.congress.gov/img/member/f000470_200.jpg,https://api.congress.gov/v3/member/F000470?format=json,https://fischbach.house.gov,1004 Longworth House Office Building,(202) 225-2165,43.0,378
B001224,"Bush, Cori",Democratic,House of Representatives,Missouri,1.0,2021,https://www.congress.gov/img/member/b001224_200.jpg,https://api.congress.gov/v3/member/B001224?format=json,https://bush.house.gov,2463 Rayburn House Office Building,(202) 225-2406,39.0,755
A000148,"Auchincloss, Jake",Democratic,House of Representatives,Massachusetts,4.0,2021,https://www.congress.gov/img/member/a000148_200.jpg,https://api.congress.gov/v3/member/A000148?format=json,https://auchincloss.house.gov,1524 Longworth House Office Building,(202) 225-5931,12.0,763
M001210,"Murphy, Gregory F.",Republican,House of Representatives,North Carolina,3.0,2019,https://www.congress.gov/img/member/m001210_200.jpg,https://api.congress.gov/v3/member/M001210?format=json,https://murphy.house.gov,407 Cannon House Office Building,(202) 225-3415,82.0,657
G000592,"Golden, Jared F.",Democratic,House of Representatives,Maine,2.0,2019,https://www.congress.gov/img/member/g000592_200.jpg,https://api.congress.gov/v3/member/G000592?format=json,https://golden.house.gov,1710 Longworth House Office Building,(202) 225-6306,75.0,703
G000591,"Guest, Michael",Republican,House of Representatives,Mississippi,3.0,2019,https://www.congress.gov/img/member/g000591_200.jpg,https://api.congress.gov/v3/member/G000591?format=json,https://guest.house.gov,450 Cannon House Office Building,(202) 225-5031,44.0,887
S001212,"Stauber, Pete",Republican,House of Representatives,Minnesota,8.0,2019,https://www.congress.gov/img/member/s001212_200.jpg,https://api.congress.gov/v3/member/S001212?format=json,https://stauber.house.gov,145 Cannon House Office Building,(202) 225-6211,75.0,966
O000173,"Omar, Ilhan",Democratic,House of Representatives,Minnesota,5.0,2019,https://www.congress.gov/img/member/o000173_200.jpg,https://api.congress.gov/v3/member/O000173?format=json,https://omar.house.gov/,1730 Longworth House Office Building,(202) 225-4755,108.0,1790
P000616,"Phillips, Dean",Democratic,House of Representatives,Minnesota,3.0,2019,https://www.congress.gov/img/member/p000616_200.jpg,https://api.congress.gov/v3/member/P000616?format=json,https://phillips.house.gov/,2452 Rayburn House Office Building,(202) 225-2871,87.0,1662
C001119,"Craig, Angie",Democratic,House of Representatives,Minnesota,2.0,2019,https://www.congress.gov/img/member/c001119_200.jpg,https://api.congress.gov/v3/member/C001119?format=json,https://craig.house.gov,2442 Rayburn House Office Building,(202) 225-2271,97.0,1596
T000481,"Tlaib, Rashida",Democratic,House of Representatives,Michigan,12.0,2019,https://www.congress.gov/img/member/t000481_200.jpg,https://api.congress.gov/v3/member/T000481?format=json,https://tlaib.house.gov/,2438 Rayburn House Office Building,(202) 225-5126,96.0,2295
S001215,"Stevens, Haley M.",Democratic,House of Representatives,Michigan,11.0,2019,https://www.congress.gov/img/member/s001215_200.jpg,https://api.congress.gov/v3/member/S001215?format=json,https://stevens.house.gov/,2411 Rayburn House Office Building,(202) 225-8171,70.0,1217
S001208,"Slotkin, Elissa",Democratic,House of Representatives,Michigan,7.0,2019,https://www.congress.gov/img/member/s001208_200.jpg,https://api.congress.gov/v3/member/S001208?format=json,https://slotkin.house.gov/,2245 Rayburn House Office Building,(202) 225-4872,161.0,1271
T000483,"Trone, David J.",Democratic,House of Representatives,Maryland,6.0,2019,https://www.congress.gov/img/member/t000483_200.jpg,https://api.congress.gov/v3/member/T000483?format=json,https://trone.house.gov,2404 Rayburn House Office Building,(202) 225-2721,106.0,2599
P000617,"Pressley, Ayanna",Democratic,House of Representatives,Massachusetts,7.0,2019,https://www.congress.gov/img/member/p000617_200.jpg,https://api.congress.gov/v3/member/P000617?format=json,https://pressley.house.gov,402 Cannon House Office Building,(202) 225-5111,115.0,1582
T000482,"Trahan, Lori",Democratic,House of Representatives,Massachusetts,3.0,2019,https://www.congress.gov/img/member/t000482_200.jpg,https://api.congress.gov/v3/member/T000482?format=json,https://trahan.house.gov,2439 Rayburn House Office Building,(202) 225-3411,58.0,1290
B001301,"Bergman, Jack",Republican,House of Representatives,Michigan,1.0,2017,https://www.congress.gov/img/member/b001301_200.jpg,https://api.congress.gov/v3/member/B001301?format=json,https://bergman.house.gov,566 Cannon House Office Building,(202) 225-4735,79.0,817
R000606,"Raskin, Jamie",Democratic,House of Representatives,Maryland,8.0,2017,https://www.congress.gov/img/member/r000606_200.jpg,https://api.congress.gov/v3/member/R000606?format=json,https://raskin.house.gov,2242 Rayburn House Office Building,(202) 225-5341,107.0,3407
K000388,"Kelly, Trent",Republican,House of Representatives,Mississippi,1.0,2015,https://www.congress.gov/img/member/116_rp_ms_1_kelly_trent_200.jpg,https://api.congress.gov/v3/member/K000388?format=json,https://trentkelly.house.gov/,2243 Rayburn House Office Building,(202) 225-4306,58.0,953
Z000018,"Zinke, Ryan K.",Republican,House of Representatives,Montana,1.0,2023,https://www.congress.gov/img/member/117_rp_mt_1_zinke_ryan_200.jpg,https://api.congress.gov/v3/member/Z000018?format=json,https://zinke.house.gov,512 Cannon House Office Building,(202) 225-5628,43.0,570
E000294,"Emmer, Tom",Republican,House of Representatives,Minnesota,6.0,2015,https://www.congress.gov/img/member/e000294_200.jpg,https://api.congress.gov/v3/member/E000294?format=json,https://emmer.house.gov/,464 Cannon House Office Building,(202) 225-2331,119.0,1106
D000624,"Dingell, Debbie",Democratic,House of Representatives,Michigan,6.0,2015,https://www.congress.gov/img/member/d000624_200.jpg,https://api.congress.gov/v3/member/D000624?format=json,https://debbiedingell.house.gov/,102 Cannon House Office Building,(202) 225-4071,204.0,2527
M001194,"Moolenaar, John R.",Republican,House of Representatives,Michigan,2.0,2015,https://www.congress.gov/img/member/m001194_200.jpg,https://api.congress.gov/v3/member/M001194?format=json,https://moolenaar.house.gov/,246 Cannon House Office Building,(202) 225-3561,63.0,1288
M001196,"Moulton, Seth",Democratic,House of Representatives,Massachusetts,6.0,2015,https://www.congress.gov/img/member/m001196_200.jpg,https://api.congress.gov/v3/member/M001196?format=json,https://moulton.house.gov/,1126 Longworth House Office Building,(202) 225-8020,89.0,2554
C001101,"Clark, Katherine M.",Democratic,House of Representatives,Massachusetts,5.0,2013,https://www.congress.gov/img/member/c001101_200.jpg,https://api.congress.gov/v3/member/C001101?format=json,https://katherineclark.house.gov/index.cfm/home,2368 Rayburn House Office Building,(202) 225-2836,85.0,1821
W000812,"Wagner, Ann",Republican,House of Representatives,Missouri,2.0,2013,https://www.congress.gov/img/member/w000812_200.jpg,https://api.congress.gov/v3/member/W000812?format=json,https://wagner.house.gov,2350 Rayburn House Office Building,(202) 225-1621,115.0,1478
K000380,"Kildee, Daniel T.",Democratic,House of Representatives,Michigan,8.0,2013,https://www.congress.gov/img/member/k000380_200.jpg,https://api.congress.gov/v3/member/K000380?format=json,https://dankildee.house.gov,200 Cannon House Office Building,(202) 225-3611,144.0,2253
S001195,"Smith, Jason",Republican,House of Representatives,Missouri,8.0,2013,https://www.congress.gov/img/member/s001195_200.jpg,https://api.congress.gov/v3/member/S001195?format=json,https://jasonsmith.house.gov,1011 Longworth House Office Building,(202) 225-4404,116.0,1053
H001058,"Huizenga, Bill",Republican,House of Representatives,Michigan,4.0,2011,https://www.congress.gov/img/member/h001058_200.jpg,https://api.congress.gov/v3/member/H001058?format=json,https://huizenga.house.gov/,2232 Rayburn House Office Building,(202) 225-4401,141.0,1517
H001052,"Harris, Andy",Republican,House of Representatives,Maryland,1.0,2011,https://www.congress.gov/img/member/117_rp_md_1_harris_andy_200.jpg,https://api.congress.gov/v3/member/H001052?format=json,https://harris.house.gov/,1536 Longworth House Office Building,(202) 225-5311,44.0,1654
K000375,"Keating, William R.",Democratic,House of Representatives,Massachusetts,9.0,2011,https://www.congress.gov/img/member/k000375_200.jpg,https://api.congress.gov/v3/member/K000375?format=json,https://keating.house.gov/,2351 Rayburn House Office Building,(202) 225-3111,148.0,2571
W000798,"Walberg, Tim",Republican,House of Representatives,Michigan,5.0,2011,https://www.congress.gov/img/member/w000798_200.jpg,https://api.congress.gov/v3/member/W000798?format=json,https://walberg.house.gov/,2266 Rayburn House Office Building,(202) 225-6276,199.0,2009
S001168,"Sarbanes, John P.",Democratic,House of Representatives,Maryland,3.0,2007,https://www.congress.gov/img/member/s001168_200.jpg,https://api.congress.gov/v3/member/S001168?format=json,https://sarbanes.house.gov/,2370 Rayburn House Office Building,(202) 225-4016,104.0,2250
L000569,"Luetkemeyer, Blaine",Republican,House of Representatives,Missouri,3.0,2009,https://www.congress.gov/img/member/l000569_200.jpg,https://api.congress.gov/v3/member/L000569?format=json,https://luetkemeyer.house.gov/,2230 Rayburn House Office Building,(202) 225-2956,230.0,1904
P000597,"Pingree, Chellie",Democratic,House of Representatives,Maine,1.0,2009,https://www.congress.gov/img/member/p000597_200.jpg,https://api.congress.gov/v3/member/P000597?format=json,https://pingree.house.gov/,2354 Rayburn House Office Building,(202) 225-6116,156.0,4290
M000312,"McGovern, James P.",Democratic,House of Representatives,Massachusetts,2.0,1997,https://www.congress.gov/img/member/117_rp_ma_2_mcgovern_james_200.jpg,https://api.congress.gov/v3/member/M000312?format=json,https://mcgovern.house.gov/,370 Cannon House Office Building,(202) 225-6101,402.0,11349
T000193,"Thompson, Bennie G.",Democratic,House of Representatives,Mississippi,2.0,1993,https://www.congress.gov/img/member/t000193_200.jpg,https://api.congress.gov/v3/member/T000193?format=json,https://benniethompson.house.gov/,2466 Rayburn House Office Building,(202) 225-5876,241.0,5149
N000015,"Neal, Richard E.",Democratic,House of Representatives,Massachusetts,1.0,1989,https://www.congress.gov/img/member/n000015_200.jpg,https://api.congress.gov/v3/member/N000015?format=json,https://neal.house.gov/,372 Cannon House Office Building,(202) 225-5601,233.0,4561
M000687,"Mfume, Kweisi",Democratic,House of Representatives,Maryland,7.0,2020,https://www.congress.gov/img/member/m000687_200.jpg,https://api.congress.gov/v3/member/M000687?format=json,https://mfume.house.gov/,2263 Rayburn House Office Building,(202) 225-4741,80.0,2557
C001061,"Cleaver, Emanuel",Democratic,House of Representatives,Missouri,5.0,2005,https://www.congress.gov/img/member/116_rp_mo_5_cleaver_emanuel_200.jpg,https://api.congress.gov/v3/member/C001061?format=json,https://cleaver.house.gov,2217 Rayburn House Office Building,(202) 225-4535,209.0,3858
R000576,"Ruppersberger, C. A. Dutch",Democratic,House of Representatives,Maryland,2.0,2003,https://www.congress.gov/img/member/116_rp_md_2_ruppersberger_c_200.jpg,https://api.congress.gov/v3/member/R000576?format=json,https://ruppersberger.house.gov,2206 Rayburn House Office Building,(202) 225-3061,94.0,3148
L000562,"Lynch, Stephen F.",Democratic,House of Representatives,Massachusetts,8.0,2001,https://www.congress.gov/img/member/l000562_200.jpg,https://api.congress.gov/v3/member/L000562?format=json,https://lynch.house.gov/,2109 Rayburn House Office Building,(202) 225-8273,240.0,4025
G000546,"Graves, Sam",Republican,House of Representatives,Missouri,6.0,2001,https://www.congress.gov/img/member/g000546_200.jpg,https://api.congress.gov/v3/member/G000546?format=json,https://graves.house.gov/,1135 Longworth House Office Building,(202) 225-7041,256.0,1969
M001143,"McCollum, Betty",Democratic,House of Representatives,Minnesota,4.0,2001,https://www.congress.gov/img/member/116_rp_mn_4_mccollum_betty_200.jpg,https://api.congress.gov/v3/member/M001143?format=json,https://mccollum.house.gov,2426 Rayburn House Office Building,(202) 225-6631,162.0,6555
H000874,"Hoyer, Steny H.",Democratic,House of Representatives,Maryland,5.0,1981,https://www.congress.gov/img/member/116_rp_md_5_hoyer_steny_200.jpg,https://api.congress.gov/v3/member/H000874?format=json,https://hoyer.house.gov/,1705 Longworth House Office Building,(202) 225-4131,375.0,3961
T000487,"Tokuda, Jill N.",Democratic,House of Representatives,Hawaii,2.0,2023,https://www.congress.gov/img/member/t000487_200.jpg,https://api.congress.gov/v3/member/T000487?format=json,https://tokuda.house.gov,1005 Longworth House Office Building,(202) 225-4906,34.0,1038
S001225,"Sorensen, Eric",Democratic,House of Representatives,Illinois,17.0,2023,https://www.congress.gov/img/member/s001225_200.jpg,https://api.congress.gov/v3/member/S001225?format=json,https://sorensen.house.gov,1205 Longworth House Office Building,(202) 225-5905,12.0,329
R000617,"Ramirez, Delia C.",Democratic,House of Representatives,Illinois,3.0,2023,https://www.congress.gov/img/member/r000617_200.jpg,https://api.congress.gov/v3/member/R000617?format=json,https://ramirez.house.gov,1523 Longworth House Office Building,(202) 225-5701,14.0,559
N000193,"Nunn, Zachary",Republican,House of Representatives,Iowa,3.0,2023,https://www.congress.gov/img/member/n000193_200.jpg,https://api.congress.gov/v3/member/N000193?format=json,https://nunn.house.gov,1232 Longworth House Office Building,(202) 225-5476,62.0,442
M001220,"McGarvey, Morgan",Democratic,House of Representatives,Kentucky,3.0,2023,https://www.congress.gov/img/member/m001220_200.jpg,https://api.congress.gov/v3/member/M001220?format=json,https://mcgarvey.house.gov,1527 Longworth House Office Building,(202) 225-5401,25.0,341
M001218,"McCormick, Richard",Republican,House of Representatives,Georgia,6.0,2023,https://www.congress.gov/img/member/m001218_200.jpg,https://api.congress.gov/v3/member/M001218?format=json,https://mccormick.house.gov,1213 Longworth House Office Building,(202) 225-4272,34.0,255
J000309,"Jackson, Jonathan L.",Democratic,House of Representatives,Illinois,1.0,2023,https://www.congress.gov/img/member/j000309_200.jpg,https://api.congress.gov/v3/member/J000309?format=json,https://jonathanjackson.house.gov,1641 Longworth House Office Building,(202) 225-4372,7.0,523
H001093,"Houchin, Erin",Republican,House of Representatives,Indiana,9.0,2023,https://www.congress.gov/img/member/h001093_200.jpg,https://api.congress.gov/v3/member/H001093?format=json,https://houchin.house.gov,1632 Longworth House Office Building,(202) 225-5315,22.0,286
C001129,"Collins, Mike",Republican,House of Representatives,Georgia,10.0,2023,https://www.congress.gov/img/member/c001129_200.jpg,https://api.congress.gov/v3/member/C001129?format=json,https://collins.house.gov,1223 Longworth House Office Building,(202) 225-4101,14.0,161
B001315,"Budzinski, Nikki",Democratic,House of Representatives,Illinois,13.0,2023,https://www.congress.gov/img/member/b001315_200.jpg,https://api.congress.gov/v3/member/B001315?format=json,https://budzinski.house.gov,1009 Longworth House Office Building,(202) 225-2371,15.0,472
Y000067,"Yakym, Rudy",Republican,House of Representatives,Indiana,2.0,2022,https://www.congress.gov/img/member/y000067_200.jpg,https://api.congress.gov/v3/member/Y000067?format=json,https://yakym.house.gov,349 Cannon House Office Building,(202) 225-3915,20.0,279
C001125,"Carter, Troy A.",Democratic,House of Representatives,Louisiana,2.0,2021,https://www.congress.gov/img/member/c001125_200.jpg,https://api.congress.gov/v3/member/C001125?format=json,https://troycarter.house.gov,442 Cannon House Office Building,(202) 225-6636,44.0,895
L000595,"Letlow, Julia",Republican,House of Representatives,Louisiana,5.0,2021,https://www.congress.gov/img/member/l000595_200.jpg,https://api.congress.gov/v3/member/L000595?format=json,https://letlow.house.gov,142 Cannon House Office Building,(202) 225-8490,12.0,319
S000929,"Spartz, Victoria",Republican,House of Representatives,Indiana,5.0,2021,https://www.congress.gov/img/member/s000929_200.jpg,https://api.congress.gov/v3/member/S000929?format=json,https://spartz.house.gov,1609 Longworth House Office Building,(202) 225-2276,31.0,270
M001215,"Miller-Meeks, Mariannette",Republican,House of Representatives,Iowa,1.0,2021,https://www.congress.gov/img/member/m001215_200.jpg,https://api.congress.gov/v3/member/M001215?format=json,https://millermeeks.house.gov/,1034 Longworth House Office Building,(202) 225-6576,79.0,959
M001214,"Mrvan, Frank J.",Democratic,House of Representatives,Indiana,1.0,2021,https://www.congress.gov/img/member/m001214_200.jpg,https://api.congress.gov/v3/member/M001214?format=json,https://mrvan.house.gov,1607 Longworth House Office Building,(202) 225-2461,15.0,508
M001211,"Miller, Mary E.",Republican,House of Representatives,Illinois,15.0,2021,https://www.congress.gov/img/member/m001211_200.jpg,https://api.congress.gov/v3/member/M001211?format=json,https://marymiller.house.gov,1740 Longworth House Office Building,(202) 225-5271,50.0,962
M000871,"Mann, Tracey",Republican,House of Representatives,Kansas,1.0,2021,https://www.congress.gov/img/member/m000871_200.jpg,https://api.congress.gov/v3/member/M000871?format=json,https://mann.house.gov,344 Cannon House Office Building,(202) 225-2715,49.0,846
L000266,"LaTurner, Jake",Republican,House of Representatives,Kansas,2.0,2021,https://www.congress.gov/img/member/l000266_200.jpg,https://api.congress.gov/v3/member/L000266?format=json,https://laturner.house.gov,2441 Rayburn House Office Building,(202) 225-6601,20.0,531
H001091,"Hinson, Ashley",Republican,House of Representatives,Iowa,2.0,2021,https://clerk.house.gov/images/members/H001091.jpg,https://api.congress.gov/v3/member/H001091?format=json,https://hinson.house.gov,1717 Longworth House Office Building,(202) 225-2911,61.0,683
G000596,"Greene, Marjorie Taylor",Republican,House of Representatives,Georgia,14.0,2021,https://www.congress.gov/img/member/g000596_200.jpg,https://api.congress.gov/v3/member/G000596?format=json,https://greene.house.gov,403 Cannon House Office Building,(202) 225-5211,86.0,342
F000446,"Feenstra, Randy",Republican,House of Representatives,Iowa,4.0,2021,https://www.congress.gov/img/member/f000446_200.jpg,https://api.congress.gov/v3/member/F000446?format=json,https://feenstra.house.gov,1440 Longworth House Office Building,(202) 225-4426,68.0,582
C001116,"Clyde, Andrew S.",Republican,House of Representatives,Georgia,9.0,2021,https://www.congress.gov/img/member/c001116_200.jpg,https://api.congress.gov/v3/member/C001116?format=json,https://clyde.house.gov,445 Cannon House Office Building,(202) 225-9893,43.0,385
D000629,"Davids, Sharice",Democratic,House of Representatives,Kansas,3.0,2019,https://www.congress.gov/img/member/d000629_200.jpg,https://api.congress.gov/v3/member/D000629?format=json,https://davids.house.gov/,2435 Rayburn House Office Building,(202) 225-2865,44.0,1068
P000615,"Pence, Greg",Republican,House of Representatives,Indiana,6.0,2019,https://www.congress.gov/img/member/p000615_200.jpg,https://api.congress.gov/v3/member/P000615?format=json,https://pence.house.gov/,404 Cannon House Office Building,(202) 225-3021,33.0,422
B001307,"Baird, James R.",Republican,House of Representatives,Indiana,4.0,2019,https://www.congress.gov/img/member/b001307_200.jpg,https://api.congress.gov/v3/member/B001307?format=json,https://baird.house.gov/,2303 Rayburn House Office Building,(202) 225-5037,29.0,859
U000040,"Underwood, Lauren",Democratic,House of Representatives,Illinois,14.0,2019,https://www.congress.gov/img/member/u000040_200.jpg,https://api.congress.gov/v3/member/U000040?format=json,https://underwood.house.gov/,1410 Longworth House Office Building,(202) 225-2976,93.0,862
C001117,"Casten, Sean",Democratic,House of Representatives,Illinois,6.0,2019,https://www.congress.gov/img/member/c001117_200.jpg,https://api.congress.gov/v3/member/C001117?format=json,https://casten.house.gov,2440 Rayburn House Office Building,(202) 225-4561,90.0,1449
G000586,"García, Jesús G. ""Chuy""",Democratic,House of Representatives,Illinois,4.0,2019,https://www.congress.gov/img/member/g000586_200.jpg,https://api.congress.gov/v3/member/G000586?format=json,https://chuygarcia.house.gov/,1519 Longworth House Office Building,(202) 225-8203,65.0,2029
F000469,"Fulcher, Russ",Republican,House of Representatives,Idaho,1.0,2019,https://www.congress.gov/img/member/f000469_200.jpg,https://api.congress.gov/v3/member/F000469?format=json,https://fulcher.house.gov/,1514 Longworth House Office Building,(202) 225-6611,33.0,455
M001208,"McBath, Lucy",Democratic,House of Representatives,Georgia,7.0,2019,https://www.congress.gov/img/member/m001208_200.jpg,https://api.congress.gov/v3/member/M001208?format=json,https://mcbath.house.gov,2246 Rayburn House Office Building,(202) 225-4501,55.0,1052
E000298,"Estes, Ron",Republican,House of Representatives,Kansas,4.0,2017,https://www.congress.gov/img/member/e000298_200.jpg,https://api.congress.gov/v3/member/E000298?format=json,https://estes.house.gov/,2234 Rayburn House Office Building,(202) 225-6216,49.0,617
J000299,"Johnson, Mike",Republican,House of Representatives,Louisiana,4.0,2017,https://www.congress.gov/img/member/j000299_200.jpg,https://api.congress.gov/v3/member/J000299?format=json,https://mikejohnson.house.gov,568 Cannon House Office Building,(202) 225-2777,66.0,667
H001077,"Higgins, Clay",Republican,House of Representatives,Louisiana,3.0,2017,https://www.congress.gov/img/member/h001077_200.jpg,https://api.congress.gov/v3/member/H001077?format=json,https://clayhiggins.house.gov,572 Cannon House Office Building,(202) 225-2031,122.0,839
B001299,"Banks, Jim",Republican,House of Representatives,Indiana,3.0,2017,https://www.congress.gov/img/member/b001299_200.jpg,https://api.congress.gov/v3/member/B001299?format=json,https://banks.house.gov,2418 Rayburn House Office Building,(202) 225-4436,161.0,1125
K000391,"Krishnamoorthi, Raja",Democratic,House of Representatives,Illinois,8.0,2017,https://www.congress.gov/img/member/k000391_200.jpg,https://api.congress.gov/v3/member/K000391?format=json,https://krishnamoorthi.house.gov,2367 Rayburn House Office Building,(202) 225-3711,127.0,1911
C001108,"Comer, James",Republican,House of Representatives,Kentucky,1.0,2016,https://www.congress.gov/img/member/c001108_200.jpg,https://api.congress.gov/v3/member/C001108?format=json,https://comer.house.gov/,2410 Rayburn House Office Building,(202) 225-3115,41.0,541
L000585,"LaHood, Darin",Republican,House of Representatives,Illinois,16.0,2015,https://www.congress.gov/img/member/115_rp_il_18_lahood_darin_200.jpg,https://api.congress.gov/v3/member/L000585?format=json,https://lahood.house.gov/,1424 Longworth House Office Building,(202) 225-6201,103.0,905
G000577,"Graves, Garret",Republican,House of Representatives,Louisiana,6.0,2015,https://www.congress.gov/img/member/115_rp_la_6_graves_garret_200.jpg,https://api.congress.gov/v3/member/G000577?format=json,https://garretgraves.house.gov/,2402 Rayburn House Office Building,(202) 225-3901,104.0,672
B001295,"Bost, Mike",Republican,House of Representatives,Illinois,12.0,2015,https://www.congress.gov/img/member/b001295_200.jpg,https://api.congress.gov/v3/member/B001295?format=json,https://bost.house.gov/,352 Cannon House Office Building,(202) 225-5661,114.0,1369
A000372,"Allen, Rick W.",Republican,House of Representatives,Georgia,12.0,2015,https://www.congress.gov/img/member/a000372_200.jpg,https://api.congress.gov/v3/member/A000372?format=json,https://allen.house.gov,462 Cannon House Office Building,(202) 225-2823,51.0,1238
L000583,"Loudermilk, Barry",Republican,House of Representatives,Georgia,11.0,2015,https://www.congress.gov/img/member/115_rp_ga_11_loudermilk_barry_200.jpg,https://api.congress.gov/v3/member/L000583?format=json,https://loudermilk.house.gov,2133 Rayburn House Office Building,(202) 225-2931,57.0,915
B001282,"Barr, Andy",Republican,House of Representatives,Kentucky,6.0,2013,https://www.congress.gov/img/member/b001282_200.jpg,https://api.congress.gov/v3/member/B001282?format=json,https://barr.house.gov/,2430 Rayburn House Office Building,(202) 225-4706,162.0,1515
S001190,"Schneider, Bradley Scott",Democratic,House of Representatives,Illinois,10.0,2017,https://www.congress.gov/img/member/s001190_200.jpg,https://api.congress.gov/v3/member/S001190?format=json,https://schneider.house.gov,300 Cannon House Office Building,(202) 225-4835,184.0,1711
M001184,"Massie, Thomas",Republican,House of Representatives,Kentucky,4.0,2012,https://www.congress.gov/img/member/m001184_200.jpg,https://api.congress.gov/v3/member/M001184?format=json,https://massie.house.gov,2453 Rayburn House Office Building,(202) 225-3465,93.0,779
B001275,"Bucshon, Larry",Republican,House of Representatives,Indiana,8.0,2011,https://www.congress.gov/img/member/115_rp_in_8_bucshon_larry_200.jpg,https://api.congress.gov/v3/member/B001275?format=json,https://bucshon.house.gov/,2313 Rayburn House Office Building,(202) 225-4636,97.0,1490
S001189,"Scott, Austin",Republican,House of Representatives,Georgia,8.0,2011,https://www.congress.gov/img/member/s001189_200.jpg,https://api.congress.gov/v3/member/S001189?format=json,https://austinscott.house.gov/,2185 Rayburn House Office Building,(202) 225-6531,64.0,1506
Q000023,"Quigley, Mike",Democratic,House of Representatives,Illinois,5.0,2009,https://www.congress.gov/img/member/q000023_200.jpg,https://api.congress.gov/v3/member/Q000023?format=json,https://quigley.house.gov/,2083 Rayburn House Office Building,(202) 225-4061,183.0,3304
G000558,"Guthrie, Brett",Republican,House of Representatives,Kentucky,2.0,2009,https://www.congress.gov/img/member/g000558_200.jpg,https://api.congress.gov/v3/member/G000558?format=json,https://guthrie.house.gov/,2434 Rayburn House Office Building,(202) 225-3501,129.0,1680
S001176,"Scalise, Steve",Republican,House of Representatives,Louisiana,1.0,2008,https://www.congress.gov/img/member/s001176_200.jpg,https://api.congress.gov/v3/member/S001176?format=json,https://scalise.house.gov/,2049 Rayburn House Office Building,(202) 225-3015,107.0,978
F000454,"Foster, Bill",Democratic,House of Representatives,Illinois,11.0,2013,https://www.congress.gov/img/member/f000454_200.jpg,https://api.congress.gov/v3/member/F000454?format=json,https://foster.house.gov,2366 Rayburn House Office Building,(202) 225-3515,250.0,2351
C001072,"Carson, André",Democratic,House of Representatives,Indiana,7.0,2008,https://www.congress.gov/img/member/c001072_200.jpg,https://api.congress.gov/v3/member/C001072?format=json,https://carson.house.gov/,2135 Rayburn House Office Building,(202) 225-4011,155.0,5463
K000385,"Kelly, Robin L.",Democratic,House of Representatives,Illinois,2.0,2013,https://www.congress.gov/img/member/116_rp_il_2_kelly_robin_200.jpg,https://api.congress.gov/v3/member/K000385?format=json,https://robinkelly.house.gov/,2329 Rayburn House Office Building,(202) 225-0773,136.0,2325
S001148,"Simpson, Michael K.",Republican,House of Representatives,Idaho,2.0,1999,https://www.congress.gov/img/member/116_rp_id_2_simpson_michael_200.jpg,https://api.congress.gov/v3/member/S001148?format=json,https://simpson.house.gov,2084 Rayburn House Office Building,(202) 225-5531,155.0,2127
S001145,"Schakowsky, Janice D.",Democratic,House of Representatives,Illinois,9.0,1999,https://www.congress.gov/img/member/116_rp_il_9_schakowsky_janice_200.jpg,https://api.congress.gov/v3/member/S001145?format=json,https://schakowsky.house.gov,2408 Rayburn House Office Building,(202) 225-2111,420.0,9753
D000096,"Davis, Danny K.",Democratic,House of Representatives,Illinois,7.0,1997,https://www.congress.gov/img/member/116_rp_il_7_davis_danny_200.jpg,https://api.congress.gov/v3/member/D000096?format=json,https://davis.house.gov,2159 Rayburn House Office Building,(202) 225-5006,386.0,7124
R000395,"Rogers, Harold",Republican,House of Representatives,Kentucky,5.0,1981,https://www.congress.gov/img/member/r000395_200.jpg,https://api.congress.gov/v3/member/R000395?format=json,https://halrogers.house.gov/,2406 Rayburn House Office Building,(202) 225-4601,142.0,2833
S001157,"Scott, David",Democratic,House of Representatives,Georgia,13.0,2003,https://www.congress.gov/img/member/116_rp_ga_13_scott_david_200.jpg,https://api.congress.gov/v3/member/S001157?format=json,https://davidscott.house.gov/,468 Cannon House Office Building,(202) 225-2939,97.0,3357
C001055,"Case, Ed",Democratic,House of Representatives,Hawaii,1.0,2019,https://www.congress.gov/img/member/c001055_200.jpg,https://api.congress.gov/v3/member/C001055?format=json,https://case.house.gov/,2210 Rayburn House Office Building,(202) 225-2726,107.0,2697
